Start_push	End_push	Pushes_duration	X	Y	Z	80ArAr(ArAr80Di)	Myelope_276((2967))Y89(Y89Di)	Histone_126((2979))In113(In113Di)	SMA_174((2780))In115(In115Di)	131Xe(Xe131Di)	134Xe(Xe134Di)	136Ba(Ba136Di)	138La(La138Di)	CD16_1820((2945))Pr141(Pr141Di)	CD38_1719((2961))Nd142(Nd142Di)	HLA-DR_1849((2953))Nd143(Nd143Di)	CD27_2231((2946))Nd144(Nd144Di)	CD15_627((2954))Nd145(Nd145Di)	CD45RA_732((2955))Nd146(Nd146Di)	CD163_1863((2947))Sm147(Sm147Di)	Beta-2M_1855((2962))Nd148(Nd148Di)	CD20_36((2980))Sm149(Sm149Di)	CD68_77((2963))Nd150(Nd150Di)	Indolea_2281((2981))Eu151(Eu151Di)	CD3_1841((2941))Sm152(Sm152Di)	LAG-3_1817((2982))Eu153(Eu153Di)	CD11c_2406((2983))Sm154(Sm154Di)	CD279(P_1743((2762))Gd155(Gd155Di)	CD140b(_1938((2948))Gd156(Gd156Di)	CD7_2258((2956))Gd158(Gd158Di)	Granzym_2215((2819))Tb159(Tb159Di)	CD274(B_2298((2949))Gd160(Gd160Di)	TCF1TCF_2221((2984))Dy161(Dy161Di)	CD45RO_2014((2950))Dy162(Dy162Di)	FOXP3_115((2942))Dy163(Dy163Di)	CD278(I_1815((2951))Dy164(Dy164Di)	CD8a_1718((2957))Ho165(Ho165Di)	Carboni_2443((2985))Er166(Er166Di)	CD33_2237((2986))Er167(Er167Di)	Ki-67_142((2965))Er168(Er168Di)	VISTA_2024((2966))Tm169(Tm169Di)	CD40_2255((2821))Er170(Er170Di)	CD4_2293((2943))Yb171(Yb171Di)	CD14_2275((2958))Yb172(Yb172Di)	E-Cadhe_103((2959))Yb173(Yb173Di)	CD303_2313((2952))Yb174(Yb174Di)	CD206(M_324((2960))Lu175(Lu175Di)	cleaved_198((2944))Yb176(Yb176Di)	DNA1(Ir191Di)	DNA2(Ir193Di)	196Pt(Pt196Di)	206Pb(Pb206Di)
523020	523211	192	197	3	1997	8135.238	2.000	0.000	0.000	79.721	36.585	24.189	1.550	8.709	0.000	71.714	8.798	3.425	0.000	17.902	15.657	1.256	195.981	1.136	8.852	0.000	4.352	2.613	1.000	21.711	5.445	4.322	2.393	23.816	0.000	9.973	1.959	0.000	59.086	2.480	4.472	3.586	18.437	38.390	50.981	9.268	4.136	0.000	7.028	8.886	1.000	1.000
523212	523403	192	198	3	1998	7789.062	0.000	0.000	0.000	81.719	32.532	23.219	4.955	5.554	0.000	78.600	3.000	0.000	5.020	15.904	16.275	1.256	188.676	9.743	4.752	3.029	5.499	1.466	2.405	28.566	8.081	6.580	5.139	28.336	0.000	10.188	0.000	2.178	28.977	4.617	4.406	8.559	19.331	33.411	55.780	6.235	3.075	0.369	3.000	6.319	1.508	1.470
523404	523595	192	199	3	1999	8392.041	4.688	2.000	0.000	83.227	53.905	27.926	4.451	8.493	2.000	90.663	10.635	0.000	0.000	19.870	3.978	4.050	173.305	1.000	9.302	1.173	9.135	0.000	1.853	10.407	3.673	2.580	0.000	23.738	2.754	11.109	2.416	0.000	15.234	7.609	3.274	5.883	16.643	44.759	41.686	5.268	4.000	1.000	3.987	4.458	0.000	0.000
523596	523787	192	200	3	2000	8822.432	0.000	0.000	0.000	86.877	48.933	30.266	5.504	3.431	1.000	68.827	7.822	2.430	0.000	13.935	6.159	1.000	103.610	3.000	5.713	0.000	11.839	0.000	3.705	6.210	6.344	7.257	2.681	15.311	6.003	4.912	0.000	4.440	10.019	12.003	1.681	5.610	28.662	23.616	38.208	2.068	7.448	0.000	1.456	7.005	0.000	1.000
523789	523980	192	201	3	2001	8341.182	0.000	3.172	0.000	93.386	34.555	27.200	2.069	11.370	5.813	75.528	6.325	0.000	2.465	27.746	14.769	0.000	54.373	4.051	0.000	0.000	12.458	0.000	0.000	9.410	3.958	1.290	2.651	11.255	4.697	2.010	0.000	1.949	15.268	28.220	4.000	3.940	10.027	34.154	54.140	5.002	6.181	0.000	10.294	17.733	1.648	1.000
523981	524172	192	202	3	2002	8114.177	0.000	1.000	0.000	86.887	51.734	17.118	2.443	4.354	1.111	49.610	3.000	0.000	0.000	3.000	9.107	0.000	17.757	7.184	3.771	2.000	2.748	0.000	0.000	4.059	1.000	2.000	1.196	6.199	1.852	2.247	1.000	2.029	4.050	36.309	4.714	1.000	6.384	17.409	37.069	4.301	5.409	0.000	17.950	29.634	0.351	0.000
524173	524364	192	203	3	2003	8197.406	0.000	2.373	0.000	82.597	38.940	25.893	1.558	3.016	0.555	25.176	1.860	1.000	0.000	6.406	5.696	0.000	7.424	0.000	2.000	0.000	3.130	0.000	0.000	3.696	2.000	1.710	1.000	7.251	2.372	2.726	0.000	2.374	2.345	67.294	6.713	3.105	9.589	12.609	50.253	2.167	2.304	1.675	27.532	48.983	1.000	0.000
524365	524556	192	204	3	2004	8186.591	1.000	5.372	0.000	88.466	30.404	27.979	2.283	1.000	0.000	12.928	1.333	1.000	1.000	1.000	5.756	0.000	8.729	2.010	0.000	0.000	2.352	0.000	1.000	2.183	1.000	0.000	2.000	1.134	1.000	2.563	3.036	3.141	7.740	101.657	5.197	1.000	4.278	7.609	41.173	1.000	0.000	0.000	32.632	57.138	3.052	0.000
524557	524748	192	205	3	2005	8145.137	0.000	4.030	3.817	73.129	42.366	28.931	0.000	0.000	0.000	6.784	1.000	1.000	1.000	1.406	5.190	5.794	4.361	4.524	2.000	0.000	0.000	0.000	2.853	3.385	11.361	2.000	1.746	6.019	2.559	2.661	0.000	2.145	4.345	133.517	3.933	3.799	1.000	2.000	85.426	3.434	0.000	0.000	53.984	93.555	1.000	1.000
524750	524941	192	206	3	2006	8526.767	0.000	3.000	1.696	80.850	43.069	19.295	5.153	0.000	0.000	19.299	0.000	2.057	0.000	1.000	6.387	4.543	1.000	3.609	0.000	0.000	2.000	0.000	0.000	2.000	3.000	1.355	0.000	2.491	1.559	0.000	0.000	2.618	12.167	73.768	7.592	1.000	6.570	3.000	57.072	3.568	0.000	1.000	47.326	85.465	1.367	0.000
524942	525133	192	207	3	2007	8668.973	0.000	2.000	0.000	81.608	45.676	36.221	4.756	2.000	1.000	18.928	1.302	2.088	0.000	0.000	9.266	1.005	4.990	0.000	1.835	0.000	0.000	2.836	1.118	1.000	1.000	3.710	3.330	4.630	4.502	0.000	0.000	0.000	5.658	44.722	13.151	1.421	2.258	7.220	46.760	1.000	0.000	1.000	27.059	48.064	0.000	1.039
525134	525325	192	208	3	2008	8460.228	0.000	1.372	0.000	106.773	21.189	22.777	6.268	1.000	0.000	5.423	1.000	0.000	1.091	0.000	5.353	0.000	4.879	2.335	1.000	1.000	0.000	1.000	5.143	4.691	1.191	6.516	0.000	3.209	0.000	1.000	1.926	1.636	1.181	17.776	0.000	2.619	3.000	5.642	42.392	4.701	0.000	0.000	31.224	55.204	0.000	2.183
525326	525517	192	209	3	2009	8032.153	0.000	5.029	0.000	87.296	35.182	23.225	0.000	2.139	1.265	19.506	0.000	2.958	2.960	0.000	7.040	0.000	1.007	2.000	0.000	0.000	5.259	0.000	3.246	0.610	2.931	2.516	1.000	2.005	0.000	1.791	0.000	2.000	5.165	38.514	3.439	1.000	1.258	2.556	56.342	5.401	0.000	0.000	30.422	49.033	0.736	2.000
525518	525709	192	210	3	2010	7523.998	0.000	5.860	1.000	81.968	40.300	29.351	2.252	0.000	0.000	11.598	2.791	2.927	0.000	3.468	8.975	2.732	3.361	2.704	0.000	2.917	5.115	0.000	0.000	2.568	2.255	3.000	2.000	1.653	1.000	0.000	0.000	0.000	4.149	21.776	1.000	3.222	1.000	9.680	36.541	4.000	0.000	0.000	17.240	51.820	2.227	1.147
525711	525902	192	211	3	2011	8132.975	1.000	4.688	0.000	77.000	45.401	26.916	5.001	2.000	0.000	10.742	0.000	1.150	0.000	0.000	5.195	1.444	2.983	1.104	2.657	0.000	0.000	2.275	0.000	2.348	1.000	1.000	0.000	1.685	0.000	0.000	0.000	2.160	2.329	17.245	1.000	0.000	0.000	9.568	18.650	1.000	2.440	0.000	15.754	15.095	0.000	0.000
525903	526094	192	212	3	2012	8652.951	1.000	5.031	0.000	88.676	49.605	25.502	2.000	0.000	0.000	13.980	1.000	2.181	0.000	2.156	5.034	1.099	1.000	2.578	0.000	0.000	1.000	1.000	1.501	3.059	3.958	2.000	1.229	0.000	0.000	1.140	0.000	0.000	8.150	25.617	3.549	2.000	2.715	13.758	38.347	0.000	1.000	1.508	21.597	38.983	2.262	1.000
526095	526286	192	213	3	2013	8095.598	2.000	1.058	0.000	86.910	41.504	42.599	2.496	0.000	0.000	23.557	0.000	0.000	0.000	0.000	5.291	0.597	1.000	8.563	1.000	1.807	0.000	0.000	0.000	2.151	3.000	0.000	1.000	5.593	1.332	1.205	0.000	2.683	1.000	11.806	0.000	2.000	5.503	4.062	70.356	2.501	3.000	1.000	15.986	12.339	0.000	1.000
526287	526478	192	214	3	2014	8108.971	1.000	1.000	2.357	82.918	41.353	42.395	1.252	0.000	0.000	12.619	0.000	3.673	3.462	0.000	5.134	0.000	1.196	7.680	1.000	0.000	1.000	1.000	1.405	1.605	0.000	0.000	0.000	1.000	0.000	3.680	1.000	2.094	2.771	10.102	1.000	1.123	1.000	6.688	49.582	4.834	0.000	0.000	9.617	17.608	0.842	0.000
526479	526670	192	215	3	2015	8885.170	1.000	0.000	0.000	95.856	48.746	50.057	2.000	1.569	0.000	12.516	0.000	2.518	0.000	0.000	2.096	3.072	0.000	7.951	1.000	0.000	0.000	0.000	2.821	1.701	1.000	3.871	3.845	3.005	1.000	2.010	0.000	1.636	8.593	19.067	0.000	1.000	2.483	5.813	24.860	5.068	0.000	0.000	19.771	47.327	0.000	1.613
526671	526862	192	216	3	2016	9018.540	0.000	9.175	0.000	109.642	40.490	26.478	3.535	1.631	0.000	23.568	0.000	1.000	0.000	0.000	1.407	0.000	1.039	14.832	0.000	0.000	0.000	1.000	0.000	1.252	1.191	1.193	1.520	4.070	1.000	0.000	0.000	0.000	1.000	28.207	0.000	2.577	9.245	3.095	48.255	6.169	0.000	1.943	38.715	68.279	2.788	0.000
526864	527055	192	217	3	2017	8398.440	0.000	6.689	0.000	98.394	41.802	35.641	1.000	0.000	0.000	4.505	0.000	4.482	2.091	0.000	4.289	0.000	0.000	4.723	4.270	0.000	1.000	3.537	0.000	2.183	1.000	0.000	1.000	0.000	1.000	4.201	0.000	1.000	1.000	51.770	4.362	1.354	2.954	3.000	32.288	3.634	1.070	0.000	27.457	72.553	1.000	5.401
527056	527247	192	218	3	2018	7897.677	0.000	5.172	0.000	92.586	45.464	39.451	7.306	0.000	0.000	14.073	0.000	4.637	0.000	0.000	6.382	0.000	1.000	6.238	0.000	0.000	0.000	0.000	0.000	1.000	0.000	1.387	4.686	3.496	3.574	0.000	1.000	1.000	7.330	33.284	1.000	1.751	1.000	4.328	5.761	0.000	0.000	0.000	41.704	68.323	0.000	0.000
527248	527439	192	219	3	2019	8217.271	0.000	3.059	0.000	75.758	29.139	18.267	2.222	1.416	1.000	13.382	1.550	1.000	0.000	0.000	6.944	0.000	2.385	4.735	3.107	0.000	0.000	0.000	1.000	2.054	2.094	0.000	0.000	1.783	0.000	3.517	0.000	0.000	1.000	6.071	0.000	0.000	0.000	4.854	36.588	3.200	1.000	0.000	20.898	28.325	0.000	1.000
527440	527631	192	220	3	2020	7590.862	0.000	2.115	0.000	73.299	35.799	24.916	2.000	5.139	0.000	51.940	1.000	1.461	0.000	1.000	4.503	0.000	1.000	1.231	1.000	0.000	3.000	0.000	1.000	0.000	4.735	0.000	1.035	7.579	0.000	1.172	1.000	0.000	3.246	5.052	0.000	5.370	1.000	20.015	21.108	0.000	2.000	0.000	3.040	9.906	2.718	0.000
527632	527823	192	221	3	2021	8139.495	0.000	0.000	0.000	94.386	45.892	47.052	3.000	10.678	0.000	86.807	2.085	0.000	0.000	4.374	11.322	0.000	23.723	4.723	3.518	0.000	9.083	4.135	2.000	0.000	0.000	0.000	0.000	15.960	0.000	8.452	1.534	2.000	10.019	7.156	1.000	11.763	12.278	66.599	88.724	3.301	3.908	1.139	7.918	10.513	1.000	1.000
527825	528016	192	222	3	2022	8289.819	1.000	0.000	1.000	86.958	46.678	26.222	4.237	10.678	3.530	89.962	1.000	3.119	0.000	26.244	8.980	0.000	42.875	5.228	3.037	1.649	12.854	7.054	1.565	1.000	5.059	0.000	0.000	19.358	0.000	1.400	1.763	0.000	14.331	1.085	2.121	12.571	9.550	67.081	34.050	1.000	13.192	0.000	5.000	4.916	2.000	1.000
528017	528208	192	223	3	2023	8933.290	2.000	2.230	0.000	103.784	41.495	38.375	4.000	7.370	0.000	84.157	2.984	0.000	1.278	8.468	6.546	0.000	6.816	2.000	0.000	1.000	6.274	0.000	1.853	1.000	4.317	1.258	0.000	8.987	0.000	1.238	0.000	4.763	6.772	3.499	0.000	10.508	8.523	33.068	47.101	1.834	5.576	0.000	1.000	3.090	2.980	0.000
528209	528400	192	224	3	2024	9043.863	1.000	1.000	0.000	105.583	55.177	41.107	6.038	2.354	0.000	100.952	2.178	1.306	0.000	8.686	5.575	1.727	5.942	2.777	0.000	1.173	10.790	1.000	1.118	1.412	2.416	2.193	0.000	6.209	0.000	0.000	0.000	0.000	6.461	0.000	2.000	3.775	4.344	44.804	104.155	5.767	2.975	0.000	2.150	3.125	1.438	0.000
528401	528592	192	225	3	2025	7956.175	1.000	0.000	0.000	73.489	47.832	20.662	3.199	1.939	0.000	10.825	1.000	1.585	0.000	0.000	6.134	0.000	5.155	1.000	0.000	0.000	0.000	0.000	0.000	0.000	3.351	3.161	3.878	3.338	2.365	0.000	0.000	1.000	0.000	0.000	2.879	1.000	3.258	8.979	39.104	2.034	0.000	0.000	1.000	2.403	3.015	1.000
528593	528784	192	226	3	2026	7781.685	1.000	0.000	0.000	90.407	42.817	19.361	0.000	0.000	0.000	3.485	0.000	1.000	0.000	0.000	2.472	0.000	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.480	0.000	1.099	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.586	3.781	3.195	6.429	1.200	0.000	1.307	1.768	1.000	1.000	0.000
528786	528977	192	227	3	2027	8102.877	0.000	0.000	0.000	70.181	47.384	32.478	1.680	0.000	0.000	6.938	0.000	1.000	1.000	0.000	2.067	0.000	1.000	1.631	0.000	0.000	1.000	0.000	0.000	1.990	1.255	3.226	1.000	0.000	2.235	2.498	0.000	0.000	2.001	1.000	1.000	0.000	2.000	3.000	5.791	0.000	0.000	0.000	3.259	4.682	2.244	0.000
528978	529169	192	228	3	2028	8107.121	0.000	0.000	0.000	89.518	38.006	27.592	2.099	0.000	0.000	1.000	2.481	3.000	0.000	0.000	4.631	0.000	2.990	1.000	0.506	0.000	0.000	0.000	0.000	1.000	1.000	0.000	1.000	2.301	0.000	1.000	1.000	1.000	1.000	1.000	1.219	1.255	0.000	0.000	2.000	2.000	3.407	0.000	2.000	2.219	0.000	0.000
529170	529361	192	229	3	2029	8087.024	0.000	0.000	0.000	87.328	45.600	28.020	0.000	0.000	0.000	2.000	0.000	3.181	0.000	0.000	1.000	0.000	9.837	5.092	0.000	2.632	0.000	0.000	0.000	1.000	2.000	1.000	1.000	1.000	1.000	1.716	0.000	1.000	1.115	0.000	1.000	1.000	5.649	1.000	1.597	0.000	0.000	0.000	1.000	5.737	1.000	0.000
529362	529553	192	230	3	2030	8152.672	1.000	0.000	0.000	85.388	50.867	27.816	1.313	0.000	1.000	0.000	0.000	7.253	2.901	0.000	5.134	0.000	2.000	0.000	1.000	0.000	2.000	0.000	0.000	1.316	2.512	0.000	0.000	2.398	0.000	4.159	1.000	1.538	0.000	0.000	1.977	1.421	1.258	1.095	2.797	2.000	0.000	0.000	4.883	0.000	4.261	0.000
529554	529745	192	231	3	2031	8352.895	0.000	0.000	0.000	71.021	38.769	26.374	2.008	0.000	0.000	1.000	0.496	5.352	1.839	0.000	0.000	0.000	1.000	0.000	3.803	3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	2.243	6.166	1.000	0.000	0.000	2.219	2.000	10.188	1.334	0.000	0.000	0.000	2.090	1.000	0.000
529747	529938	192	232	3	2032	8712.235	1.000	0.000	0.000	79.089	43.260	35.646	1.000	0.000	1.666	5.639	1.085	8.160	0.000	0.000	1.910	0.000	1.000	2.366	1.000	0.000	0.000	1.000	0.000	1.000	0.000	3.484	1.000	1.556	0.000	1.000	0.000	1.440	0.000	0.000	0.000	0.000	2.947	5.410	21.435	1.000	0.000	0.000	0.000	2.821	1.000	0.000
529939	530130	192	233	3	2033	7913.964	0.000	0.000	0.000	96.932	30.278	26.371	7.467	0.000	1.789	2.516	1.558	14.424	0.000	0.000	4.599	0.000	3.479	2.493	1.740	1.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	3.922	0.000	1.000	0.000	1.832	0.000	0.000	2.000	0.000	0.000	1.693	26.200	2.601	1.000	0.000	1.110	3.483	2.262	0.000
530131	530322	192	234	3	2034	8197.896	1.000	2.745	0.000	75.129	39.857	26.283	1.496	0.000	1.141	0.000	1.000	7.911	0.000	1.000	4.913	0.000	0.000	2.073	0.000	0.000	0.000	0.000	0.000	0.000	2.448	1.000	2.490	0.000	0.000	1.107	0.000	0.000	2.673	0.000	2.000	0.000	1.000	3.726	30.590	4.768	2.000	0.000	1.768	1.010	0.000	1.792
530323	530514	192	235	3	2035	8334.890	1.000	0.000	0.000	87.807	32.663	17.386	0.000	1.000	1.000	0.000	0.000	4.021	0.000	0.000	9.300	1.000	1.259	2.451	0.000	0.000	0.000	0.000	1.501	1.000	0.000	0.000	0.000	4.116	0.000	1.303	1.000	1.000	0.000	0.000	1.000	1.000	2.291	2.000	33.480	3.000	0.000	0.000	2.670	1.000	2.069	3.294
530515	530706	192	236	3	2036	8484.806	1.000	0.000	0.000	76.740	40.912	32.544	2.000	0.000	0.000	2.000	0.000	11.528	1.000	1.000	1.000	0.000	0.000	4.849	0.000	1.142	0.000	0.000	1.000	1.000	3.411	0.000	2.000	3.037	0.000	1.335	2.285	0.000	0.000	2.000	2.000	1.883	2.483	4.622	67.899	2.000	0.000	1.000	0.000	1.627	2.367	2.000
530708	530899	192	237	3	2037	7946.600	0.000	0.000	0.000	81.367	46.169	38.116	4.573	0.000	0.000	3.526	1.000	6.487	0.000	1.281	1.002	0.000	1.000	2.609	0.000	1.173	0.000	1.593	1.000	1.188	1.834	2.451	1.000	1.000	2.502	1.000	0.000	1.440	0.000	2.118	0.000	2.000	2.517	5.593	88.319	8.268	1.170	0.000	0.000	3.115	0.000	0.000
530900	531091	192	238	3	2038	8199.039	1.000	1.172	0.000	106.672	52.694	37.406	4.665	0.000	0.000	0.000	1.085	3.611	1.309	0.000	3.599	0.000	1.322	5.112	0.000	0.000	0.000	1.000	1.000	2.247	3.636	1.290	0.000	0.000	0.000	3.921	1.926	0.000	1.525	2.000	6.713	2.255	3.291	1.000	31.856	6.136	1.000	0.000	0.000	3.065	1.297	3.581
531092	531283	192	239	3	2039	9092.926	0.000	0.000	0.000	93.266	53.625	29.432	4.146	0.000	1.203	0.000	0.000	1.000	2.400	0.000	5.472	0.000	2.000	1.041	0.506	0.000	0.000	1.000	0.000	1.899	1.000	1.000	1.358	1.000	1.000	0.000	0.000	1.865	4.018	1.000	1.417	1.000	1.000	4.124	17.214	3.034	0.000	0.000	1.000	3.891	0.000	1.000
531284	531475	192	240	3	2040	8999.066	0.000	0.000	0.000	90.907	46.671	29.423	3.229	0.000	2.067	3.650	0.000	1.000	0.000	0.000	3.850	2.512	5.784	0.000	2.000	0.000	0.000	1.179	0.000	1.000	1.000	1.580	0.000	2.005	1.000	2.205	2.350	1.865	5.920	18.461	6.493	5.709	3.914	2.062	11.345	0.000	0.000	0.000	4.363	8.339	0.000	0.000
531476	531667	192	241	3	2041	8048.083	0.000	1.000	0.000	108.672	37.252	33.395	1.222	1.000	0.000	0.000	3.388	4.917	0.000	0.000	4.756	1.287	0.000	0.000	0.000	0.000	1.558	0.000	0.000	0.000	1.480	0.000	4.979	4.538	0.000	0.000	1.371	1.047	3.936	22.859	1.516	1.000	2.556	1.693	1.000	0.000	0.000	0.000	21.689	26.908	2.122	1.000
531668	531859	192	242	3	2042	8066.595	0.000	1.687	0.000	63.101	42.139	23.700	2.000	0.000	1.666	2.474	0.000	1.000	1.000	0.000	4.197	1.507	0.000	3.000	0.000	0.000	1.000	0.000	2.374	3.472	5.215	2.290	2.099	1.000	1.000	0.000	2.514	3.000	3.804	16.253	1.000	0.000	3.742	0.000	7.589	1.901	0.000	1.000	27.070	48.202	1.000	0.000
531861	532052	192	243	3	2043	8070.122	0.000	2.600	0.000	79.409	28.409	33.622	0.000	0.000	1.697	1.000	0.000	1.000	0.000	0.000	7.172	0.000	0.000	1.000	2.467	0.000	1.017	1.000	0.000	1.637	1.000	0.000	1.487	1.000	0.000	0.000	0.000	0.000	3.444	59.787	1.648	0.000	1.126	2.958	12.251	4.701	0.000	0.000	37.865	77.538	0.000	1.000
532053	532244	192	244	3	2044	8144.477	1.000	3.000	0.000	51.894	34.338	26.670	0.000	0.000	0.000	2.701	0.000	1.648	0.000	0.000	3.000	0.000	1.000	1.799	3.100	1.490	0.000	0.000	1.000	1.733	2.000	0.000	0.000	1.232	0.000	0.000	0.000	1.000	2.607	38.618	1.252	2.000	1.126	0.000	8.125	0.000	0.000	0.000	25.776	62.506	0.000	1.000
532245	532436	192	245	3	2045	8116.843	1.000	7.003	0.000	86.447	40.925	27.506	1.000	0.000	0.000	0.000	0.000	3.326	0.000	0.000	3.501	0.000	1.000	2.000	3.815	2.000	0.000	0.000	0.000	1.000	0.000	1.097	2.231	0.000	0.000	0.000	3.036	1.000	0.000	52.109	1.000	1.000	2.325	0.000	14.118	2.000	0.000	0.000	30.098	65.467	1.000	1.000
532437	532628	192	246	3	2046	8122.918	0.000	4.000	0.000	83.837	35.734	31.506	1.000	0.000	1.265	5.949	0.000	6.735	0.000	1.000	3.289	0.000	2.826	1.000	0.000	2.315	0.000	1.721	4.003	3.274	0.000	1.000	2.908	0.000	2.722	0.000	0.000	2.145	1.000	25.012	4.230	3.000	3.159	4.514	43.200	0.000	0.000	0.000	24.851	41.630	1.000	0.000
532629	532820	192	247	3	2047	8411.336	0.000	0.000	0.000	87.197	33.560	32.638	3.504	1.000	0.000	6.608	0.000	3.337	0.000	0.000	2.472	0.000	4.714	3.209	1.000	0.000	0.000	0.000	0.000	2.343	0.000	1.000	0.000	1.000	0.000	2.335	0.000	1.473	0.000	7.000	1.055	0.000	3.411	3.286	16.147	2.801	1.003	0.000	6.854	13.857	1.262	3.871
532822	533013	192	248	3	2048	8203.079	0.000	0.000	0.000	83.596	26.139	24.424	1.374	0.000	0.000	0.000	0.000	0.995	0.000	0.000	4.195	0.000	4.574	1.000	1.000	3.125	0.636	0.000	1.054	3.000	2.000	2.000	0.938	2.000	0.000	3.335	0.000	0.000	0.000	6.176	0.000	2.709	6.457	2.000	13.041	1.034	2.000	0.000	3.283	6.423	0.000	1.000
533014	533205	192	249	3	2049	8116.566	0.000	0.000	0.000	87.338	33.069	22.888	6.711	0.000	0.000	3.412	0.558	1.181	0.000	0.000	1.846	0.000	4.392	2.083	1.000	0.000	0.000	0.000	3.322	1.000	1.000	1.903	1.000	3.236	2.430	0.000	0.000	0.000	0.000	1.000	0.000	1.288	2.424	1.560	6.323	1.801	0.000	0.000	3.115	7.200	1.000	0.000
533206	533397	192	250	3	2050	7883.756	0.000	0.000	0.000	93.346	39.421	31.410	0.000	0.000	1.000	2.876	1.000	1.523	0.000	0.000	3.253	2.664	2.000	0.000	0.000	0.000	0.000	0.000	1.342	1.000	3.770	0.000	0.000	2.528	0.000	0.000	0.000	0.000	4.083	0.000	0.000	0.000	0.000	1.228	3.595	0.000	0.000	0.000	1.000	5.667	1.000	0.000
533398	533589	192	251	3	2051	8371.331	1.000	0.000	0.000	69.119	45.313	26.207	3.260	0.000	0.000	0.000	1.000	1.000	0.000	0.000	0.000	0.000	3.000	0.000	0.000	0.000	1.000	1.530	0.000	0.000	0.000	1.322	1.520	0.000	0.000	0.000	0.000	0.000	2.329	0.000	0.000	1.817	4.947	0.000	1.000	0.000	0.000	0.000	1.000	0.000	2.192	1.000
533590	533781	192	252	3	2052	8353.976	0.000	0.000	0.000	90.368	47.464	35.592	1.649	0.000	0.000	3.000	1.829	6.021	0.000	1.000	1.000	0.000	3.000	0.000	1.000	1.490	0.000	1.000	0.000	3.348	1.191	0.000	1.908	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	2.147	3.053	2.128	21.045	4.235	0.000	0.000	1.000	2.672	1.000	0.000
533783	533974	192	253	3	2053	7888.505	0.000	1.000	0.000	75.790	37.066	22.672	1.000	0.000	0.000	0.000	0.000	4.580	0.000	1.312	5.101	0.000	5.000	1.000	0.000	0.000	3.083	0.000	0.000	1.000	1.547	0.000	1.000	5.218	0.000	1.368	1.208	1.000	0.000	1.000	1.186	0.000	2.126	3.228	34.924	8.536	0.000	0.000	1.000	1.000	1.192	1.000
533975	534166	192	254	3	2054	8386.810	0.000	0.000	0.000	76.399	46.174	34.995	4.993	0.000	0.000	2.113	0.000	3.077	1.028	0.000	2.096	0.000	0.000	1.000	1.961	0.000	0.000	1.753	1.000	1.000	0.000	1.129	0.000	0.000	1.000	1.368	0.000	0.000	1.214	0.000	1.121	2.379	0.000	8.335	69.352	0.000	1.000	0.000	2.913	0.000	2.227	0.000
534167	534358	192	255	3	2055	8301.581	0.000	0.000	0.000	86.698	54.167	38.464	3.657	0.000	0.000	3.083	0.000	0.000	0.000	0.000	2.130	0.000	1.007	2.136	3.068	0.000	0.000	1.000	0.000	3.049	0.000	1.484	1.000	0.000	0.000	1.000	0.000	1.000	0.000	0.000	0.000	3.057	1.821	5.000	63.316	3.435	0.000	0.000	6.889	0.801	2.087	1.000
534359	534550	192	256	3	2056	9074.698	0.000	0.000	0.000	86.056	32.562	25.073	4.321	0.000	2.869	4.031	0.000	0.000	0.000	0.000	12.523	0.000	2.990	2.672	0.000	0.000	0.000	1.306	1.086	1.000	2.445	2.419	1.000	0.000	2.000	0.000	2.807	0.000	0.000	2.170	1.121	1.850	5.437	5.784	114.457	4.734	1.939	1.000	0.000	1.881	2.700	0.000
534551	534742	192	257	3	2057	8190.707	0.000	0.000	0.000	98.035	31.043	38.527	2.138	1.292	0.000	4.835	1.116	0.000	0.000	1.781	4.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	1.000	5.000	1.000	0.000	1.000	1.000	0.000	0.000	0.000	0.000	0.000	3.186	0.000	5.000	9.796	57.081	2.701	0.000	0.000	1.075	4.821	0.000	1.000
534744	534935	192	258	3	2058	8214.475	0.000	2.230	0.000	108.613	36.008	31.564	4.512	0.000	0.000	2.701	1.488	0.000	0.000	0.000	1.000	1.000	1.070	1.609	1.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	1.000	1.000	0.000	0.000	1.509	1.545	2.615	2.553	2.490	3.427	18.243	3.067	1.000	0.000	0.000	0.000	0.000	0.000
534936	535127	192	259	3	2059	8475.717	0.000	0.000	1.000	105.365	36.673	17.943	1.000	1.662	1.000	11.536	1.000	0.000	1.000	1.093	2.034	0.000	1.290	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	1.355	1.649	1.199	1.000	0.000	1.000	0.000	2.181	6.241	0.000	3.907	2.020	2.460	9.887	0.000	0.000	1.000	2.774	5.806	0.000	0.000
